0,330
1,380
2,380
3,640
4,635
5,652
6,653
7,655
8,606
9,550
10,500
11,459
12,420
13,387
14,359
15,335
16,311
17,296
18,289
19,279
20,265
21,250
22,237
25,280
30,221
35,148
40,115
45,80
